"Step","Subsection","Problem ID","Problem","Completed","Revision","Difficulty","Problem URL","TUF Plus Solve URL","TUF Plus Editorial URL","Article URL","YouTube URL","Practice URL","Other Resources"
"Dynamic Programming [Patterns and Problems]","DP on Stocks","303","Best time to buy and sell stock III","No","No","Medium","https://takeuforward.org/data-structure/buy-and-sell-stock-iii-dp-37/","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-iii?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-iii?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/buy-and-sell-stock-iii-dp-37/","https://youtu.be/-uQGzhYj8BQ","https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii/description/",""
"Dynamic Programming [Patterns and Problems]","DP on Stocks","304","Best time to buy and sell stock IV","No","No","Medium","https://takeuforward.org/data-structure/buy-and-sell-stock-iv-dp-38/","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-iv?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-iv?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/buy-and-sell-stock-iv-dp-38/","https://youtu.be/IV1dHbk5CDc","https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/",""
"Dynamic Programming [Patterns and Problems]","DP on Stocks","56","Best Time to Buy and Sell Stock with Cooldown","No","No","Medium","https://takeuforward.org/data-structure/buy-and-sell-stocks-with-cooldown-dp-39/","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-with-cooldown?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/buy-and-sell-stocks-with-cooldown-dp-39/","https://youtu.be/IGIe46xw3YY","https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown/",""
"Dynamic Programming [Patterns and Problems]","DP on Stocks","305","Best time to buy and sell stock with transaction fees","No","No","Medium","https://takeuforward.org/data-structure/buy-and-sell-stocks-with-transaction-fees-dp-40/","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-with-cooldown-and-transaction-fees?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/best-time-to-buy-and-sell-stock-with-cooldown-and-transaction-fees?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/buy-and-sell-stocks-with-transaction-fees-dp-40/","https://youtu.be/k4eK-vEmnKg","https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee/",""
"Dynamic Programming [Patterns and Problems]","DP on LIS","636","Longest Increasing Subsequence","No","No","Medium","https://takeuforward.org/data-structure/longest-increasing-subsequence-binary-search-dp-43/","https://takeuforward.org/plus/dsa/problems/longest-increasing-subsequence?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-increasing-subsequence?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/longest-increasing-subsequence-binary-search-dp-43/","https://youtu.be/on2hvxBXJH4","",""
"Dynamic Programming [Patterns and Problems]","DP on LIS","851","Print Longest Increasing Subsequence","No","No","Medium","https://takeuforward.org/data-structure/printing-longest-increasing-subsequence-dp-42/","https://takeuforward.org/plus/dsa/problems/print-longest-increasing-subsequence?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/print-longest-increasing-subsequence?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/printing-longest-increasing-subsequence-dp-42/","https://youtu.be/IFfYfonAFGc","",""
"Dynamic Programming [Patterns and Problems]","DP on LIS","2851","Longest Increasing Subsequence |(DP-43)","No","No","Medium","https://takeuforward.org/data-structure/longest-increasing-subsequence-binary-search-dp-43/","https://takeuforward.org/plus/dsa/problems/longest-increasing-subsequence?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-increasing-subsequence?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/longest-increasing-subsequence-binary-search-dp-43/","https://youtu.be/on2hvxBXJH4","",""
"Dynamic Programming [Patterns and Problems]","DP on LIS","603","Largest Divisible Subset","No","No","Medium","https://takeuforward.org/data-structure/longest-divisible-subset-dp-44/","https://takeuforward.org/plus/dsa/problems/largest-divisible-subset?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/largest-divisible-subset?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/longest-divisible-subset-dp-44/","https://youtu.be/gDuZwBW9VvM","https://leetcode.com/problems/largest-divisible-subset/",""
"Dynamic Programming [Patterns and Problems]","DP on LIS","640","Longest String Chain","No","No","Medium","https://takeuforward.org/data-structure/longest-string-chain-dp-45/","https://takeuforward.org/plus/dsa/problems/longest-string-chain?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-string-chain?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/longest-string-chain-dp-45/","https://youtu.be/YY8iBaYcc4g","https://leetcode.com/problems/longest-string-chain/",""
"Dynamic Programming [Patterns and Problems]","DP on LIS","633","Longest Bitonic Subsequence","No","No","Medium","https://takeuforward.org/data-structure/longest-bitonic-subsequence-dp-46/","https://takeuforward.org/plus/dsa/problems/longest-bitonic-subsequence?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-bitonic-subsequence?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/longest-bitonic-subsequence-dp-46/","https://youtu.be/y4vN0WNdrlg","",""
"Dynamic Programming [Patterns and Problems]","DP on LIS","780","Number of Longest Increasing Subsequences","No","No","Medium","https://takeuforward.org/data-structure/number-of-longest-increasing-subsequences-dp-47/","https://takeuforward.org/plus/dsa/problems/number-of-longest-increasing-subsequences?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/number-of-longest-increasing-subsequences?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/number-of-longest-increasing-subsequences-dp-47/","https://youtu.be/cKVl1TFdNXg","https://leetcode.com/problems/number-of-longest-increasing-subsequence/",""
"Dynamic Programming [Patterns and Problems]","MCM DP | Partition DP","327","Matrix chain multiplication","No","No","Hard","https://takeuforward.org/dynamic-programming/matrix-chain-multiplication-dp-48/","https://takeuforward.org/plus/dsa/problems/matrix-chain-multiplication?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/matrix-chain-multiplication?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/dynamic-programming/matrix-chain-multiplication-dp-48/","https://youtu.be/vRVfmbCFW7Y","",""
"Dynamic Programming [Patterns and Problems]","MCM DP | Partition DP","2806","Matrix Chain Multiplication | Bottom-Up|(DP-49)","No","No","Hard","https://takeuforward.org/data-structure/matrix-chain-multiplication-tabulation-method-dp-49/","https://takeuforward.org/plus/dsa/problems/matrix-chain-multiplication?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/matrix-chain-multiplication?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/matrix-chain-multiplication-tabulation-method-dp-49/","https://youtu.be/pDCXsbAw5Cg","",""
"Dynamic Programming [Patterns and Problems]","MCM DP | Partition DP","328","Minimum cost to cut the stick","No","No","Hard","https://takeuforward.org/data-structure/minimum-cost-to-cut-the-stick-dp-50/","https://takeuforward.org/plus/dsa/problems/minimum-cost-to-cut-the-stick?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/minimum-cost-to-cut-the-stick?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/minimum-cost-to-cut-the-stick-dp-50/","https://youtu.be/xwomavsC86c","https://leetcode.com/problems/minimum-cost-to-cut-a-stick/",""
"Dynamic Programming [Patterns and Problems]","MCM DP | Partition DP","326","Burst balloons","No","No","Hard","https://takeuforward.org/data-structure/burst-balloons-partition-dp-dp-51/","https://takeuforward.org/plus/dsa/problems/burst-balloons?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/burst-balloons?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/burst-balloons-partition-dp-dp-51/","https://youtu.be/Yz4LlDSlkns","https://leetcode.com/problems/burst-balloons/",""
"Dynamic Programming [Patterns and Problems]","MCM DP | Partition DP","276","Different Ways to Evaluate a Boolean Expression","No","No","Medium","https://takeuforward.org/data-structure/evaluate-boolean-expression-to-true-partition-dp-dp-52/","https://takeuforward.org/plus/dsa/problems/different-ways-to-evaluate-a-boolean-expression?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/different-ways-to-evaluate-a-boolean-expression?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/evaluate-boolean-expression-to-true-partition-dp-dp-52/","https://youtu.be/MM7fXopgyjw","https://leetcode.com/problems/parsing-a-boolean-expression/",""
"Dynamic Programming [Patterns and Problems]","MCM DP | Partition DP","329","Palindrome partitioning II","No","No","Hard","https://takeuforward.org/data-structure/palindrome-partitioning-ii-front-partition-dp-53/","https://takeuforward.org/plus/dsa/problems/palindrome-partitioning-ii-?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/palindrome-partitioning-ii-?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/palindrome-partitioning-ii-front-partition-dp-53/","https://youtu.be/_H8V5hJUGd0","https://leetcode.com/problems/palindrome-partitioning-ii/",""
"Dynamic Programming [Patterns and Problems]","MCM DP | Partition DP","810","Partition Array for Maximum Sum","No","No","Medium","https://takeuforward.org/data-structure/partition-array-for-maximum-sum-front-partition-dp-54/","https://takeuforward.org/plus/dsa/problems/partition-array-for-maximum-sum?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/partition-array-for-maximum-sum-front-partition-dp-54/","https://youtu.be/PhWWJmaKfMc","https://leetcode.com/problems/partition-array-for-maximum-sum/",""
"Dynamic Programming [Patterns and Problems]","DP on Squares","2860","Maximum Rectangle Area with all 1's|(DP-55)","No","No","Hard","https://takeuforward.org/data-structure/maximum-rectangle-area-with-all-1s-dp-on-rectangles-dp-55/","https://takeuforward.org/plus/dsa/problems/maximum-rectangles?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/maximum-rectangles?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/maximum-rectangle-area-with-all-1s-dp-on-rectangles-dp-55/","https://youtu.be/tOylVCugy9k","https://leetcode.com/problems/maximal-rectangle/",""
"Dynamic Programming [Patterns and Problems]","DP on Squares","2395","Count Square Submatrices with All Ones|(DP-56)","No","No","Easy","https://takeuforward.org/data-structure/count-square-submatrices-with-all-1s-dp-on-rectangles-dp-56/","","","https://takeuforward.org/data-structure/count-square-submatrices-with-all-1s-dp-on-rectangles-dp-56/","https://youtu.be/auS1fynpnjo","https://leetcode.com/problems/count-square-submatrices-with-all-ones/",""
"Tries","Theory","1028","Trie Implementation and Operations","No","No","Hard","https://takeuforward.org/data-structure/implement-trie-1/","https://takeuforward.org/plus/dsa/problems/trie-implementation-and-operations?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/trie-implementation-and-operations?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/implement-trie-1/","https://www.youtube.com/watch?v=dBGUmUQhjaM&list=PLgUwDviBIf0pcIDCZnxhv0LkHf5KzG9zp","https://leetcode.com/problems/implement-trie-prefix-tree/",""
"Tries","Problems","1027","Trie Implementation and Advanced Operations","No","No","Hard","https://takeuforward.org/data-structure/implement-trie-ii/","https://takeuforward.org/plus/dsa/problems/trie-implementation-and-advanced-operations?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/trie-implementation-and-advanced-operations?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/implement-trie-ii/","","",""
"Tries","Problems","1023","Longest Word with All Prefixes","No","No","Medium","","https://takeuforward.org/plus/dsa/problems/longest-word-with-all-prefixes?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/longest-word-with-all-prefixes?tab=editorial&source=strivers-a2z-dsa-track","","https://www.youtube.com/watch?v=AWnBa91lThI&list=PLgUwDviBIf0pcIDCZnxhv0LkHf5KzG9zp&index=3","",""
"Tries","Problems","1026","Number of distinct substrings in a string","No","No","Medium","https://takeuforward.org/data-structure/number-of-distinct-substrings-in-a-string-using-trie/","https://takeuforward.org/plus/dsa/problems/number-of-distinct-substrings-in-a-string?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/number-of-distinct-substrings-in-a-string?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/number-of-distinct-substrings-in-a-string-using-trie/","https://www.youtube.com/watch?v=RV0QeTyHZxo&list=PLgUwDviBIf0pcIDCZnxhv0LkHf5KzG9zp&index=4","",""
"Tries","Problems","2390","Bit PreRequisites for TRIE Problems","No","No","Easy","","","","","https://youtu.be/5iyuU4hQFrw","",""
"Tries","Problems","1024","Maximum XOR of two numbers in an array","No","No","Hard","https://takeuforward.org/data-structure/maximum-xor-of-two-numbers-in-an-array/","https://takeuforward.org/plus/dsa/problems/maximum-xor-of-two-numbers-in-an-array?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/maximum-xor-of-two-numbers-in-an-array?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/maximum-xor-of-two-numbers-in-an-array/","https://www.youtube.com/watch?v=EIhAwfHubE8&list=PLgUwDviBIf0pcIDCZnxhv0LkHf5KzG9zp&index=6","https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array/",""
"Tries","Problems","1025","Maximum Xor with an element from an array","No","No","Hard","https://takeuforward.org/trie/maximum-xor-queries-trie/","https://takeuforward.org/plus/dsa/problems/maximum-xor-with-an-element-from-an-array?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/maximum-xor-with-an-element-from-an-array?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/trie/maximum-xor-queries-trie/","https://www.youtube.com/watch?v=Q8LhG9Pi5KM&list=PLgUwDviBIf0pcIDCZnxhv0LkHf5KzG9zp&index=7","https://leetcode.com/problems/maximum-xor-with-an-element-from-array/",""
